color,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,gross,num_voted_users,cast_total_facebook_likes,facenumber_in_poster,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_facebook_likes,target,aspect_ratio,movie_facebook_likes,Director_ID,actor1_id,actor2_id,actor3_id,genres_number,plot_keywords_number,ID,Adventure,Fantasy,Sci-Fi,Thriller,Documentary,Romance,Animation,Comedy,Family,Musical,Mystery,Western,Drama,History,Sport,Crime,Horror,War,Biography,Music,Game-Show,Reality-TV,News,Short,Film-Noir
1,77,156,43,0,45,770629,2379,50,0,24,30,24,15,39747870,2016,5,7.7,2.4,0,1968,3516,1930,5261,4,5,3285,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,31,300,6,6,7,454255,1666,32,3,47,25,34,17,400000000,2001,6,6.6,1.9,124,1681,3517,1932,5263,5,5,3287,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
1,76,120,930,433,982,349618,4302,2942,1,45,46,15,17,9000000,1990,602,6.1,1.9,375,2137,436,1933,2786,1,5,3288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,17,98,0,5,186,0,1673,253,1,1,40,2,13,39747870,2014,41,6.1,2.4,348,140,3518,1934,5264,1,1,3289,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,81,121,608,25,149,112935,8161,251,0,94,46,7,17,9000000,2002,44,7.6,1.9,484,2200,3431,1669,5265,1,5,3290,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,24,86,11,18,185,13751,813,299,0,6,46,12,16,11400000,2006,62,6.6,1.9,135,1854,3520,1935,5266,2,5,3292,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,80,45,28,104,573,145109,14247,1098,1,44,21,36,15,45000000,2008,197,7.3,2.4,0,437,3521,1936,4296,4,5,3294,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
1,41,97,0,230,922,1046166,2599,1835,4,45,46,3,18,9000000,2005,374,4.2,2.4,128,2161,803,1937,5267,3,5,3295,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,91,102,11,35,10000,0,9305,10369,0,44,46,7,15,39747870,2009,281,7.1,1.9,0,1065,20,1341,5268,4,5,3296,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,66,105,25,98,963,2874,1219,1375,1,14,40,2,12,39747870,2009,168,6.0,2.4,120,1566,3187,1938,5269,1,5,3297,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,35,93,4,93,442,174635000,74743,822,1,93,46,12,18,8800000,1986,162,6.5,2.4,0,292,1241,1649,2032,2,5,3299,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19,76,4,151,722,0,4990,1254,0,64,46,7,17,39747870,2010,212,5.7,1.9,0,2146,417,1939,4723,7,5,3300,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,33,90,3,327,1000,0,9296,2310,2,57,46,7,17,8800000,2004,900,6.1,2.4,458,1624,571,1350,454,3,5,3301,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,17,122,8,59,174,0,5741,498,12,39,46,12,17,9000000,2010,109,7.1,2.4,0,157,3522,1893,5270,3,5,3302,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
1,163,127,236,68,580,171320,10796,1129,1,33,40,2,15,39747870,2011,236,7.3,1.9,0,1011,3512,1940,3481,2,5,3303,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,66,96,3,305,2000,162,5228,2802,5,38,46,34,17,9000000,2014,368,5.7,2.4,0,1210,2114,573,5271,3,5,3306,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,107,98,35,170,949,0,24436,1510,2,186,46,2,16,9000000,1968,178,5.9,2.4,0,139,746,1944,5274,4,5,3311,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,92,8,3,35,0,1984,47,2,14,46,21,16,60000000,1990,6,6.7,2.4,278,1183,3523,1945,5275,2,5,3312,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,15,135,0,13,28,0,3290,97,0,17,30,24,13,8000000,2003,15,7.2,2.4,387,1201,3526,1947,5009,2,4,3318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,222,119,319,179,2000,4440055,21360,3279,0,110,46,7,16,8500000,2009,552,7.0,1.9,0,1807,186,1469,5279,3,5,3319,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,210,128,160,81,8000,4018695,69759,8532,2,235,43,9,18,12000000,2010,327,8.0,2.4,27000,878,3476,1948,5280,3,5,3320,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,15,128,11,119,3000,1207007,13577,4004,2,47,43,9,13,39747870,2007,687,7.3,0.0,341,883,1910,1950,5184,3,5,3323,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,169,127,644,6,97,1829142,36846,128,1,222,46,19,15,39747870,2006,8,7.5,1.9,0,1991,3528,1951,5282,2,5,3324,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1,25,160,0,417,964,3827466,25122,2350,2,102,43,9,15,39747870,2013,551,6.9,0.0,0,2358,3529,1952,5283,4,5,3325,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,16,122,11,173,205,0,14486,808,3,159,37,20,13,8300000,2006,197,6.0,1.9,467,2189,3530,1954,5285,2,5,3329,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,63,95,21,842,1000,76657000,25498,5673,0,92,46,7,14,39747870,1979,985,7.7,1.9,0,1751,754,1955,1688,4,5,3331,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,224,113,0,27,133,45063889,297250,241,0,1441,46,7,17,8000000,2002,32,7.6,1.9,11000,2096,3533,1961,5290,4,5,3338,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1,41,111,0,591,18000,22551000,37269,37645,0,165,46,7,18,8000000,1993,18000,7.4,1.9,0,2039,1426,1047,1497,3,5,3349,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,143,142,13,244,803,22800000,59941,1769,2,452,46,7,8,7000000,1969,314,6.8,2.4,0,926,3537,1968,844,3,5,3350,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,28,116,31,50,539,0,8616,895,2,90,46,8,17,8000000,2006,290,7.0,2.4,758,180,1456,1972,5298,4,5,3360,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,196,92,54,306,776,8279017,34191,1761,1,339,46,7,17,8000000,2000,595,6.9,2.4,0,1332,1091,1253,382,2,5,3366,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1,51,140,133,136,12000,25967000,21254,13180,3,86,46,7,16,39747870,1992,898,7.5,2.4,788,1983,130,1035,5301,2,5,3371,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,18,60,688,648,3000,0,22848,6034,0,85,46,42,5,39747870,2002,788,8.3,16.0,18000,2383,144,378,4155,4,5,3372,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,248,129,608,386,1000,3205244,23629,2265,0,141,46,7,18,10000000,2010,579,7.3,2.4,0,2200,681,318,3256,2,5,3374,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,128,111,341,569,963,3076425,23660,3543,1,162,40,2,17,8000000,2002,678,7.1,1.9,0,1338,3187,1118,5303,4,5,3375,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,49,104,71,168,1000,1789892,9494,1795,1,109,46,3,17,8000000,1998,261,6.6,1.9,515,1647,388,1978,5305,2,5,3377,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,163,113,13,594,5000,1094798,11158,7692,6,73,46,7,17,7200000,2010,629,7.2,2.4,0,783,725,1979,1446,4,5,3379,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
1,90,92,14,291,14000,1071240,3571,15848,2,34,46,7,18,8000000,2007,1000,6.9,2.4,429,2275,55,681,2271,2,5,3380,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,17,98,136,249,977,0,802,2413,0,15,46,7,17,8000000,1983,649,4.0,1.9,79,1986,728,1981,1235,2,5,3382,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,118,75,45,4,61,686383,22811,75,0,71,46,2,15,6500000,2009,5,7.7,1.9,11000,1877,3540,1982,5307,4,5,3383,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,17,180,0,844,3000,0,2098,6343,2,12,46,7,13,39747870,2012,2000,7.2,16.0,434,1078,247,153,768,2,5,3387,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,36,111,2,227,735,146083,1591,1378,3,27,46,7,17,39747870,1998,306,6.3,2.4,75,2207,248,382,2133,3,5,3389,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0,140,93,8,33,553,298110,25055,786,1,98,46,8,17,8000000,2006,177,6.8,2.4,0,425,3541,352,5310,4,5,3390,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1,68,98,36,405,10000,117190,29994,11770,4,86,46,7,18,8000000,2010,692,6.9,2.4,0,2303,222,1257,5175,3,5,3392,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,9,142,688,427,27000,0,6053,29196,2,33,46,7,13,39747870,2002,698,7.7,0.0,0,2383,87,484,473,2,5,3394,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,100,102,346,488,947,23106,9003,2572,0,58,46,15,12,50000000,2004,526,6.6,1.7,532,1622,303,1986,985,4,5,3396,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,56,97,43,47,144,52961,2103,326,1,11,46,17,17,8000000,2014,63,5.3,2.4,675,78,3542,1987,5311,1,1,3397,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,150,124,78,4,6,439162,106160,28,0,430,44,6,17,1100000000,1988,5,8.1,1.9,0,1284,3543,1988,5312,3,5,3398,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,20,124,2,23,413,0,4412,733,0,31,40,8,16,8000000,2005,265,7.7,2.4,520,1855,2267,1989,5313,3,5,3400,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1,11,114,29,11,163,50000,322,219,2,2,13,11,13,39747870,2013,20,5.1,2.4,81,2263,3545,1991,3738,4,1,3402,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,85,90,21,112,186,671240,23023,619,0,149,46,7,17,7900000,2005,119,6.9,2.4,0,912,1845,685,5314,3,5,3403,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,160,102,341,15,844,10105505,35065,1389,0,288,46,2,17,39747870,2003,521,6.8,1.9,0,1338,768,1339,5316,4,5,3405,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,25,93,16,376,1000,0,3740,2284,2,13,46,7,17,39747870,2013,524,5.4,2.4,0,521,590,1993,5317,2,5,3406,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,21,90,73,26,848,882290,4792,1526,2,43,46,12,17,10000000,1989,643,6.5,1.3,999,1428,59,683,5318,3,5,3407,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,62,89,7,36,186,32333860,29843,407,1,81,45,5,17,7500000,1995,147,6.7,2.4,0,1116,3547,1996,5320,2,5,3411,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,102,101,2,40,10000,0,4035,10218,0,19,40,2,13,7700000,2014,154,7.3,2.4,2000,417,371,1997,5321,3,5,3412,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1,278,100,92,221,3000,12574715,112138,4198,0,237,46,7,18,4500000,2009,766,7.3,2.4,12000,934,144,775,5324,1,5,3415,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,9,109,62,518,584,5100000,6595,2024,0,61,46,7,17,7500000,1984,552,6.0,1.9,345,2069,563,972,5325,3,5,3417,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,9,102,329,280,611,4239767,3709,1834,3,83,46,8,17,7500000,2002,329,6.0,1.9,0,982,3548,1998,4545,4,5,3419,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1,38,103,27,59,71,206400,1439,262,0,26,40,2,13,50000000,2001,59,6.9,0.0,26,69,1123,2000,5326,5,5,3424,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,133,93,187,158,631,197148,18109,1176,0,150,46,7,17,7500000,2003,163,6.3,2.4,0,2112,6,2001,5327,4,5,3425,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,4,101,22,447,5000,0,243,7206,3,3,46,7,13,7500000,2012,659,4.8,0.0,223,958,725,2002,1403,1,1,3426,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,222,113,127,373,3000,3014541,19616,4370,3,98,46,7,17,8000000,2011,415,6.7,2.4,0,853,2260,2003,4681,1,5,3427,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,6,95,20,36,262,0,385,409,3,4,46,62,13,7500000,2012,65,5.6,0.0,389,167,3549,2004,5328,4,3,3428,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,242,89,10,106,963,4443403,70194,1754,0,158,40,2,18,7300000,2007,545,8.0,1.9,14000,995,3187,1808,5330,4,5,3430,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
1,93,107,23,93,287,0,80639,635,0,96,27,3,13,5000000,2008,150,7.6,2.4,25000,1976,3551,2006,5331,2,5,3432,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,253,118,0,500,18000,1330827,9866,19879,2,73,46,2,17,7000000,2016,860,7.0,2.4,0,1758,1426,1159,5332,2,5,3433,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,224,97,12,641,788,1818681,74435,2486,1,224,46,7,17,7300000,2009,698,7.2,2.4,0,553,378,484,1807,4,5,3434,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,36,104,249,96,294,0,4099,835,0,29,46,8,17,7500000,2015,284,5.1,1.9,0,1020,1427,2007,5334,2,5,3438,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,120,120,82,175,244,43800000,74249,1105,2,276,46,7,3,7200000,1971,177,6.7,2.4,0,1792,844,2008,5335,3,5,3439,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,83,121,319,11,1000,40158000,63931,1051,1,241,46,14,17,7000000,1993,18,7.6,1.9,0,1807,790,2010,5337,3,5,3443,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,136,121,82,189,581,35400000,74957,1865,3,251,46,7,16,7000000,1973,547,6.8,1.7,0,1792,1078,2013,2165,3,5,3446,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,160,112,20,61,16000,31973840,127760,16289,5,168,46,3,18,39747870,2008,109,7.2,2.4,0,316,105,2014,5340,3,5,3448,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,490,143,1000,76,29000,144812796,362933,29769,4,753,46,12,18,105000000,2013,509,7.3,2.4,115000,1581,1800,45,2915,2,5,3450,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,271,110,152,27,22000,28747570,100571,22140,1,416,46,8,17,7000000,2005,68,7.4,2.4,0,843,90,2016,5341,3,5,3452,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
1,118,125,82,244,16000,21000000,73950,17611,3,258,46,7,16,13000000,1974,387,6.8,1.7,2000,1792,62,2017,844,3,5,3456,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,342,100,197,159,513,26005908,154938,1379,0,1100,46,7,17,3500000,2005,239,7.2,2.4,10000,1512,3553,2018,5342,3,5,3458,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,750,143,0,393,883,304360277,522048,2039,0,1498,46,7,18,200000000,2012,563,7.8,2.4,80000,1259,653,28,3,3,5,3466,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,119,122,98,397,729,6601079,17436,2321,1,276,46,7,18,7000000,2004,579,6.2,2.4,0,661,463,506,2446,4,5,3476,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,74,94,176,46,116,6165429,23486,312,1,249,22,12,16,6000000,2002,93,7.5,2.4,0,1865,3557,2032,3571,4,5,3477,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
1,39,96,6,38,206,5430822,8391,493,0,75,46,7,17,7000000,1992,192,6.2,1.9,0,1265,3558,499,5350,5,5,3479,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1,29,192,147,397,8000,2921738,34449,9984,0,119,43,9,13,7000000,2004,860,7.9,2.4,2000,2198,3476,2034,2446,3,5,3483,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,389,112,159,77,3000,1738692,95529,3547,0,301,46,7,17,7000000,2011,294,7.5,2.4,38000,2248,1705,594,5352,2,5,3489,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,9,100,0,149,2000,2209479,844,2909,0,34,46,7,16,39747870,2013,627,5.8,0.0,962,1476,3559,1640,3431,2,5,3490,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,7,100,161,172,10000,0,3114,11059,0,16,46,8,17,7000000,1983,422,4.8,0.0,168,2335,120,1490,5354,3,5,3492,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,6,107,6,375,963,1000000,2215,2209,1,26,46,7,16,9000000,1977,750,6.3,1.9,122,798,3187,2039,5355,4,5,3494,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1,16,107,8,39,106,700000,24438,215,1,78,40,2,17,50000000,1993,54,7.0,2.4,0,733,3346,2040,5356,3,5,3495,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,151,93,47,13,554,518134,21243,1105,2,66,46,7,17,39747870,2013,524,6.2,2.4,0,1731,2028,1993,5359,3,5,3500,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,39,96,5,52,766,196067,1966,1251,3,25,46,7,17,7000000,2002,358,6.7,1.9,97,1602,775,465,5360,2,5,3502,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,121,177,23,0,4,0,2518,8,0,28,38,18,15,7000000,2013,4,6.7,1.7,1000,545,3561,2044,5361,2,5,3505,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,49,97,554,530,876,233103,2670,2544,3,50,46,7,17,7000000,2005,838,6.9,2.4,311,2212,1249,1537,794,1,5,3507,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,100,102,78,184,12000,0,197845,12680,2,876,46,8,17,7000000,1999,333,7.9,2.4,16000,1437,1043,2045,5362,3,5,3508,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,12,92,4,4,91,0,383,198,1,1,45,5,13,7000000,2014,82,5.3,2.4,55,2384,1458,2046,5363,2,1,3509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,10,80,0,26,99,0,1159,218,1,9,38,18,16,7000000,2012,62,5.3,0.0,453,1228,3562,2047,5364,3,1,3511,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,96,16,63,149,0,33,414,0,6,46,8,13,8700000,2016,147,7.2,2.4,187,2139,3565,2050,5368,2,1,3517,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,63,125,4,36,177,927107,5153,333,1,51,27,3,13,15000000,1999,66,7.3,1.9,687,62,3567,2051,5370,4,5,3519,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
1,224,101,13,261,34000,31607598,58366,35717,1,160,46,8,18,6900000,2012,924,5.6,2.4,10000,593,3044,922,5372,3,5,3522,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1,226,139,777,58,131,6857096,80429,343,0,156,40,8,17,6800000,2010,66,8.2,1.9,37000,1195,3569,2053,5373,3,5,3523,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1,36,125,125,11,60,223878,3548,132,1,21,19,15,17,5000000,2003,29,6.5,2.4,282,1832,3570,2054,5374,3,5,3524,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,54,88,11,415,1000,828,5133,2728,8,31,46,19,17,39747870,2009,418,6.4,2.4,663,994,681,2055,2003,6,5,3525,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,142,115,294,15,585,8060,81644,666,1,107,32,32,17,4000000,2007,39,8.1,1.9,11000,1099,3466,2056,5375,4,5,3526,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,33,88,3,38,46,110029,1388,225,7,31,46,12,18,6500000,2009,46,6.3,2.4,479,187,3571,2058,5377,3,5,3528,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,73,141,11,8,56,6173485,10672,105,0,84,46,3,17,7000000,2001,36,7.7,2.4,802,914,3575,2065,5383,2,5,3538,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,486,101,0,726,13000,4000304,145395,15230,0,375,46,7,2,6500000,2011,898,7.3,2.4,23000,1167,57,927,671,1,5,3539,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,149,105,905,466,27000,2338695,134070,29277,1,263,46,7,17,4000000,2004,594,7.4,2.4,0,2350,87,1446,4372,3,5,3540,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,200,116,129,782,10000,2268296,41856,13180,4,119,46,7,18,6500000,2013,918,6.9,2.4,12000,1528,26,2067,1205,2,5,3542,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,28,106,19,0,844,64148,2601,846,0,35,46,7,13,6500000,2000,2,7.3,1.9,260,54,768,2069,5384,1,5,3544,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,12,102,9,368,1000,0,2892,1904,0,18,46,14,17,6500000,2010,433,6.5,2.4,830,2088,49,1048,37,4,1,3546,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,183,122,210,471,845,871577,51353,2614,1,143,46,7,17,4500000,2007,631,7.7,2.4,13000,1387,3472,6,1447,3,5,3547,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
1,204,107,0,255,2000,38400000,600266,3582,1,692,46,7,17,6500000,1984,663,8.1,1.9,13000,2120,396,589,4979,2,5,3548,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,153,121,31,43,65,4063859,114407,200,2,225,27,3,17,4800000,2003,51,7.7,1.9,11000,505,3577,2070,1499,2,5,3549,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,145,98,0,27,1000,449558,32307,1163,2,75,46,7,17,10000000,2009,54,7.6,1.9,0,1652,571,2071,5385,3,5,3550,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1,10,55,688,5,18,0,9638,39,5,25,19,15,5,39747870,2002,9,8.7,1.9,0,2383,3579,2073,5387,3,1,3552,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,120,120,0,576,40000,137963328,291603,42028,0,505,46,7,17,6000000,1986,854,8.1,1.9,9000,2341,3034,634,404,2,5,3555,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1,96,94,12,583,16000,21005329,89128,19341,0,258,46,3,17,6000000,2002,876,6.4,1.9,0,2302,105,830,5392,2,5,3567,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
